setting_id,budget_group,policy_id,efficiency_ratio_historical,equity_ratio_historical
d100_delay_75_cap1,borough,search_arm6_index250,0.8915214864933759,1.064761240284596
d100_delay_75_cap1,borough,search_arm6_index251,0.8846452616521656,1.048898150969494
d100_delay_75_cap1,borough,search_arm6_index252,0.78349754274034,1.0064929511397511
d100_delay_75_cap1,borough,search_arm6_index253,0.8959768493403119,1.0458638458742644
d100_delay_75_cap1,borough,search_arm6_index254,0.8728647353239372,1.0245504861680632
d100_delay_75_cap1,borough,search_arm6_index255,0.9038102127403459,1.106651268833514
d100_delay_75_cap1,borough,search_arm6_index256,0.7390272289102012,1.2777117626861123
d100_delay_75_cap1,borough,search_arm6_index257,0.6995427331260804,1.5234894923095044
d100_delay_75_cap1,borough,search_arm6_index258,0.7541061988169602,1.0025718102772248
d100_delay_75_cap1,borough,search_arm6_index259,0.7444008831696299,1.2131323565770051
d100_delay_75_cap1,borough,search_arm6_index260,0.7076387777425879,1.495739497245477
d100_delay_75_cap1,borough,search_arm6_index261,0.752206618582556,1.1847191485542534
d100_delay_75_cap1,borough,search_arm6_index262,0.7052740115444288,1.3560936484257828
d100_delay_75_cap1,borough,search_arm6_index263,0.7098466910505725,1.533458646648418
d100_delay_75_cap1,borough,search_arm6_index264,0.7672984334576001,0.8899497950616896
d100_delay_75_cap1,borough,search_arm6_index265,0.7394938361110174,1.549608573304771
d100_delay_75_cap1,borough,search_arm6_index266,0.7125951697212766,1.5125758633954838
d100_delay_75_cap1,borough,search_arm6_index267,0.7067284754050889,1.2926023355719145
d100_delay_75_cap1,borough,search_arm6_index268,0.7195629136156504,1.5057204557000479
d100_delay_75_cap1,borough,search_arm6_index269,0.7075582948105413,1.2856928331045536
d100_delay_75_cap1,borough,search_arm6_index270,0.7545582921726393,1.0596342306759656
d100_delay_75_cap1,borough,search_arm6_index271,0.7269383587414451,1.5440352775321962
d100_delay_75_cap1,borough,search_arm6_index272,0.7390919813320512,0.804084998414418
d100_delay_75_cap1,borough,search_arm6_index273,0.7390360578070947,1.3804629642571227
d100_delay_75_cap1,borough,search_arm6_index274,0.7342958230650302,1.3530420595333965
d100_delay_75_cap1,borough,search_arm6_index275,0.7450401599063963,1.1746620721887462
d100_delay_75_cap1,borough,search_arm6_index276,0.7612004651105949,1.1422437266954508
d100_delay_75_cap1,borough,search_arm6_index277,0.7533489378702449,1.3954536528464319
d100_delay_75_cap1,borough,search_arm6_index278,0.7411374214033026,1.515107543793707
d100_delay_75_cap1,borough,search_arm6_index279,0.7837606223338683,0.9425718160422119
d100_delay_75_cap1,borough,search_arm6_index280,0.7149297346318919,1.5344775918953262
d100_delay_75_cap1,borough,search_arm6_index281,0.7346923266711229,1.3423570006641126
d100_delay_75_cap1,borough,search_arm6_index282,0.7130219284496506,1.4309465848849545
d100_delay_75_cap1,borough,search_arm6_index283,0.7446858196664433,0.9334898267046458
d100_delay_75_cap1,borough,search_arm6_index284,0.7356512094754307,0.7895263148228959
d100_delay_75_cap1,borough,search_arm6_index285,0.7682900693159925,1.3922846614107425
d100_delay_75_cap1,borough,search_arm6_index286,0.6895723998346843,1.384518332586111
d100_delay_75_cap1,borough,search_arm6_index287,0.7000320370520807,1.509483117003895
d100_delay_75_cap1,borough,search_arm6_index288,0.7660382699302793,0.803168392442946
d100_delay_75_cap1,borough,search_arm6_index289,0.7110724757147462,1.5365134558606526
d100_delay_75_cap1,borough,search_arm6_index290,0.7154069257420325,1.5440614391733298
d100_delay_75_cap1,borough,search_arm6_index291,0.7135422088834099,1.4830909124232325
d100_delay_75_cap1,borough,search_arm6_index292,0.7315516296394037,1.287244705077243
d100_delay_75_cap1,borough,search_arm6_index293,0.7872644885024346,0.8974738908961745
d100_delay_75_cap1,borough,search_arm6_index294,0.7902039512866691,0.8862031646933759
d100_delay_75_cap1,borough,search_arm6_index295,0.7902225781057247,0.8987421366266456
d100_delay_75_cap1,borough,search_arm6_index296,0.7901468972322322,0.8973739782371926
d100_delay_75_cap1,borough,search_arm6_index297,0.7536028332576147,1.1420202655976721
d100_delay_75_cap1,borough,search_arm6_index298,0.7636547261758005,1.602141288967256
d100_delay_75_cap1,borough,search_arm6_index299,0.7895475551034872,0.9025403520420077
d100_delay_75_cap1,borough,search_arm6_index300,0.7911342155447052,0.9016489497847188
d100_delay_75_cap1,borough,search_arm6_index301,0.7904995039936492,0.8931985909795782
d100_delay_75_cap1,borough,search_arm6_index302,0.7884153998141733,0.8939120430132546
d100_delay_75_cap1,borough,search_arm6_index303,0.7494870383987569,1.510118166695993
d100_delay_75_cap1,borough,search_arm6_index304,0.7932397136487264,0.8981801702925404
d100_delay_75_cap1,borough,search_arm6_index305,0.7925128154937665,0.8879400678745074
d100_delay_75_cap1,borough,search_arm6_index306,0.7448100271720068,1.4097463259806577
d100_delay_75_cap1,borough,search_arm6_index307,0.7223680479637361,1.2756343708646325
d100_delay_75_cap1,borough,search_arm6_index308,0.7325072392916921,1.3446950016767996
d100_delay_75_cap1,borough,search_arm6_index309,0.7949570848317558,0.8977008281711083
d100_delay_75_cap1,borough,search_arm6_index310,0.7380906875218132,1.1497212267670474
d100_delay_75_cap1,borough,search_arm6_index311,0.7923999563507952,0.898260531634069
d100_delay_75_cap1,borough,search_arm6_index312,0.7041446664283941,1.4649976001377216
d100_delay_75_cap1,borough,search_arm6_index313,0.7922320996403462,0.888822692406302
d100_delay_75_cap1,borough,search_arm6_index314,0.724759666928788,1.484202644953838
d100_delay_75_cap1,borough,search_arm6_index315,0.7450624044197889,0.7618725950933437
d100_delay_75_cap1,borough,search_arm6_index316,0.7908070510800674,0.8837765647326857
d100_delay_75_cap1,borough,search_arm6_index317,0.75870249023882,0.9784805648165114
d100_delay_75_cap1,borough,search_arm6_index318,0.8361712368859254,1.333981945320117
d100_delay_75_cap1,borough,search_arm6_index319,0.7550270850637837,1.115478936696426
d100_delay_75_cap1,borough,search_arm6_index320,0.736141665464806,0.6861759280637072
d100_delay_75_cap1,borough,search_arm6_index321,0.6775734336769765,0.779560966932783
d100_delay_75_cap1,borough,search_arm6_index322,0.6948416147040324,1.2398198969604604
d100_delay_75_cap1,borough,search_arm6_index323,0.6909808672959193,0.7470128951782435
d100_delay_75_cap1,borough,search_arm6_index324,0.6760428690318743,0.9300905292455216
d100_delay_75_cap1,borough,search_arm6_index325,0.6812722246618329,0.7655546491040508
d100_delay_75_cap1,borough,search_arm6_index326,0.7536289754059772,0.6976673308840579
d100_delay_75_cap1,borough,search_arm6_index327,0.6769767079164573,0.7874004465071927
d100_delay_75_cap1,borough,search_arm6_index328,0.7305361772932939,0.6843464269020305
d100_delay_75_cap1,borough,search_arm6_index329,0.6805995273202406,0.7252275657086785
d100_delay_75_cap1,borough,search_arm6_index330,0.6905830501222397,1.0237050747505136
d100_delay_75_cap1,borough,search_arm6_index331,0.6823820385352278,0.9072911787685334
d100_delay_75_cap1,borough,search_arm6_index332,0.729955472750552,0.7126249449258417
d100_delay_75_cap1,borough,search_arm6_index333,0.6797733148421778,1.1106324116249062
d100_delay_75_cap1,borough,search_arm6_index334,0.6987362564626584,0.6813164676403146
d100_delay_75_cap1,borough,search_arm6_index335,0.7006415108783585,0.7886200566615288
d100_delay_75_cap1,borough,search_arm6_index336,0.6947055204885051,1.0309204105844525
d100_delay_75_cap1,borough,search_arm6_index337,0.7563001043263372,0.693834635321212
d100_delay_75_cap1,borough,search_arm6_index338,0.7080826559173771,0.9752054197373053
d100_delay_75_cap1,borough,search_arm6_index339,0.679660369563627,0.7304299021384054
d100_delay_75_cap1,borough,search_arm6_index340,0.6930229803804144,1.0557912254801585
d100_delay_75_cap1,borough,search_arm6_index341,0.7325192982728148,0.7195523595903123
d100_delay_75_cap1,borough,search_arm6_index342,0.7341095333405794,0.7090929287080813
d100_delay_75_cap1,borough,search_arm6_index343,0.7447995186313143,0.7081302223945606
d100_delay_75_cap1,borough,search_arm6_index344,0.6759693092470259,0.7950467148281123
d100_delay_75_cap1,borough,search_arm6_index345,0.7035762577396184,0.7493251010669327
d100_delay_75_cap1,borough,search_arm6_index346,0.68795634562698,0.9902856058241724
d100_delay_75_cap1,borough,search_arm6_index347,0.6879429515443759,0.7621110638262237
d100_delay_75_cap1,borough,search_arm6_index348,0.727171097077113,0.7965908148953691
d100_delay_75_cap1,borough,search_arm6_index349,0.6925367342674845,0.8256411574600294
d100_delay_75_cap1,borough,search_arm6_index350,0.6770694759355225,0.77670337803665
d100_delay_75_cap1,borough,search_arm6_index351,0.6956154567497914,1.2337583661210938
d100_delay_75_cap1,borough,search_arm6_index352,0.6923784601402492,0.9672730846125771
d100_delay_75_cap1,borough,search_arm6_index353,0.6978509119093044,0.76051691623955
d100_delay_75_cap1,borough,search_arm6_index354,0.6807307548755295,0.7479783061892735
d100_delay_75_cap1,borough,search_arm6_index355,0.6907308587765721,0.8346091248816009
d100_delay_75_cap1,borough,search_arm6_index356,0.6606489551458121,0.8680116601963075
d100_delay_75_cap1,borough,search_arm6_index357,0.724635502491014,0.7274474830627878
d100_delay_75_cap1,borough,search_arm6_index358,0.6944496762836501,0.637364965781557
d100_delay_75_cap1,borough,search_arm6_index359,0.7065041352884172,0.6906930271703481
d100_delay_75_cap1,borough,search_arm6_index360,0.6719462178055486,0.8228638735297484
d100_delay_75_cap1,borough,search_arm6_index361,0.7377660963576117,0.759300032464583
d100_delay_75_cap1,borough,search_arm6_index362,0.6931866487483128,0.8430435577194262
d100_delay_75_cap1,borough,search_arm6_index363,0.7099320514098054,0.8885341573125355
d100_delay_75_cap1,borough,search_arm6_index364,0.7260452189181511,0.6884495870015483
d100_delay_75_cap1,borough,search_arm6_index365,0.7043577550850006,0.7097324868018624
d100_delay_75_cap1,borough,search_arm6_index366,0.6856876205999053,0.7375063677907854
d100_delay_75_cap1,borough,search_arm6_index367,0.6879979060440637,0.7588716273814228
d100_delay_75_cap1,borough,search_arm6_index368,0.7516414615119044,0.8225194872843088
d100_delay_75_cap1,borough,search_arm6_index369,0.7154799364125619,0.802343495969157
d100_delay_75_cap1,borough,search_arm6_index370,0.742212673375444,0.6887739987677628
d100_delay_75_cap1,borough,search_arm6_index371,0.6990863975931133,0.7386064765351202
d100_delay_75_cap1,borough,search_arm6_index372,0.7358869194885893,0.7002680172737192
d100_delay_75_cap1,borough,search_arm6_index373,0.7374093012536441,0.7217004985559154
d100_delay_75_cap1,borough,search_arm6_index374,0.6987019745020381,0.7530763820918033
d100_delay_75_cap1,borough,search_arm6_index375,0.6947748380960657,0.8181081485610535
d100_delay_75_cap1,borough,search_arm6_index376,0.7513340759296977,0.6973750244291401
d100_delay_75_cap1,borough,search_arm6_index377,0.7403738510253928,0.696949271127162
d100_delay_75_cap1,borough,search_arm6_index378,0.7460799455537003,0.9093728445548668
d100_delay_75_cap1,borough,search_arm6_index379,0.7416422405005509,0.7486613514413255
d100_delay_75_cap1,borough,search_arm6_index380,0.7261582503322813,0.708643317204605
d100_delay_75_cap1,borough,search_arm6_index381,0.702163461965516,0.7265416232491126
d100_delay_75_cap1,borough,search_arm6_index382,0.7478120243869204,0.7132847099729356
d100_delay_75_cap1,borough,search_arm6_index383,0.68542716814155,0.7708282844373265
d100_delay_75_cap1,borough,search_arm6_index384,0.723596212123292,0.5656751114089854
d100_delay_75_cap1,borough,search_arm6_index385,0.6546775414989109,0.8937771189757409
d100_delay_75_cap1,borough,search_arm6_index386,0.6676750558952615,1.1016343422496095
d100_delay_75_cap1,borough,search_arm6_index387,0.6912140147755895,0.6201012479158091
d100_delay_75_cap1,borough,search_arm6_index388,0.6578752818181197,1.0062960985825635
d100_delay_75_cap1,borough,search_arm6_index389,0.6620602435472741,0.9472183419962245
d100_delay_75_cap1,borough,search_arm6_index390,0.6669316627768378,1.0433719424244425
d100_delay_75_cap1,borough,search_arm6_index391,0.7370313598649221,0.6156185298932111
d100_delay_75_cap1,borough,search_arm6_index392,0.6664727539434347,0.72993642394674
d100_delay_75_cap1,borough,search_arm6_index393,0.6623169275740286,0.9113569185079845
d100_delay_75_cap1,borough,search_arm6_index394,0.6601227959587556,0.9693896288709567
d100_delay_75_cap1,borough,search_arm6_index395,0.7093987860374441,0.6115307496091134
d100_delay_75_cap1,borough,search_arm6_index396,0.650655462150492,1.0171888230609833
d100_delay_75_cap1,borough,search_arm6_index397,0.7326401895585698,0.5638392391723954
d100_delay_75_cap1,borough,search_arm6_index398,0.6692568927440301,0.7279699480828197
d100_delay_75_cap1,borough,search_arm6_index399,0.6788023730567477,0.9969352716295411
d100_delay_75_cap1,borough,search_arm6_index400,0.6900844112528168,0.6912726363718468
d100_delay_75_cap1,borough,search_arm6_index401,0.7293796564019436,0.5825976470954635
d100_delay_75_cap1,borough,search_arm6_index402,0.713487448188776,0.6206146226498881
d100_delay_75_cap1,borough,search_arm6_index403,0.6512561501476658,0.932573950549961
d100_delay_75_cap1,borough,search_arm6_index404,0.6747029439579846,0.7746067528835637
d100_delay_75_cap1,borough,search_arm6_index405,0.7026365185678429,0.7016387923708001
d100_delay_75_cap1,borough,search_arm6_index406,0.6523824051497878,1.0130147797079987
d100_delay_75_cap1,borough,search_arm6_index407,0.6693549365673368,0.9014619885629297
d100_delay_75_cap1,borough,search_arm6_index408,0.7235924436916912,0.5671991049680825
d100_delay_75_cap1,borough,search_arm6_index409,0.6594084735983949,0.9261867856788165
d100_delay_75_cap1,borough,search_arm6_index410,0.6459050203422629,0.9873322981189301
d100_delay_75_cap1,borough,search_arm6_index411,0.6946221089467572,0.95369170942123
d100_delay_75_cap1,borough,search_arm6_index412,0.6820342445993127,0.691784132967901
d100_delay_75_cap1,borough,search_arm6_index413,0.67572575012919,1.040934115010654
d100_delay_75_cap1,borough,search_arm6_index414,0.6680416704552862,0.6537130562953183
d100_delay_75_cap1,borough,search_arm6_index415,0.6599200112708404,0.7151010210966919
d100_delay_75_cap1,borough,search_arm6_index416,0.6684937961118077,0.825044994201669
d100_delay_75_cap1,borough,search_arm6_index417,0.6777861024226333,0.6386483124325957
d100_delay_75_cap1,borough,search_arm6_index418,0.686624129687451,0.6736041887872355
d100_delay_75_cap1,borough,search_arm6_index419,0.6631516028727723,0.8850220537733859
d100_delay_75_cap1,borough,search_arm6_index420,0.7139557027325488,0.5756908412136301
d100_delay_75_cap1,borough,search_arm6_index421,0.7171908366601853,0.642954967256625
d100_delay_75_cap1,borough,search_arm6_index422,0.6879895078250676,0.784686127125461
d100_delay_75_cap1,borough,search_arm6_index423,0.6632624378296268,0.9052044917087734
d100_delay_75_cap1,borough,search_arm6_index424,0.6673710188337058,0.7343519165322392
d100_delay_75_cap1,borough,search_arm6_index425,0.7013287220650877,0.6926478589072007
d100_delay_75_cap1,borough,search_arm6_index426,0.6673603595557495,0.7732962679595012
d100_delay_75_cap1,borough,search_arm6_index427,0.6551404341028632,0.8095480444987532
d100_delay_75_cap1,borough,search_arm6_index428,0.7236167123912006,0.6768762883862679
d100_delay_75_cap1,borough,search_arm6_index429,0.7122667347568422,0.6370099362520479
d100_delay_75_cap1,borough,search_arm6_index430,0.661551957492953,0.8917574181648619
d100_delay_75_cap1,borough,search_arm6_index431,0.6800470967814525,0.6838036002383507
d100_delay_75_cap1,borough,search_arm6_index432,0.6358692347774338,0.9106066995094468
d100_delay_75_cap1,borough,search_arm6_index433,0.6951459532401162,0.8710975211816776
d100_delay_75_cap1,borough,search_arm6_index434,0.6603965132963457,1.0856633675300553
d100_delay_75_cap1,borough,search_arm6_index435,0.6897736771499587,0.6589479806612467
d100_delay_75_cap1,borough,search_arm6_index436,0.693544434411444,0.7705019514545621
d100_delay_75_cap1,borough,search_arm6_index437,0.7169465884577139,0.5852765222846562
d100_delay_75_cap1,borough,search_arm6_index438,0.6836752996589516,0.6458547332532746
d100_delay_75_cap1,borough,search_arm6_index439,0.7046137715610141,0.7387560429798172
d100_delay_75_cap1,borough,search_arm6_index440,0.7189218064978206,0.5542063389313149
